name,mp,pp,unweighted_claim_mistakes_per_claim,unweighted_lead_mistakes_per_lead,unweighted_mistakes_as_declarer,unweighted_mistakes_as_defender,unweighted_defender_missed_current_double,unweighted_defender_erroneously_doubled,unweighted_defender_missed_higher_contract,unweighted_declarer_missed_higher_contract,unweighted_declarer_missed_doubling_opponents_last_bid,unweighted_declarer_missed_opponents_last_redouble,unweighted_declarer_missed_redoubling_opponents_erroneous_double,unweighted_declarer_missed_opponents_last_bid,unweighted_declarer_erroneous_redouble,unweighted_passed_higher_contract
Erik Paulsen,122.0,7.0,0.023255813953488372,0.11764705882352941,0.043859649122807015,0.04,0.15555555555555556,0.0,0.13333333333333333,0.2222222222222222,0.08888888888888889,0.0,0.0,0.0,0.0,0.0
Hugh Ross,3268.0,22.0,0.024691358024691357,0.19047619047619047,0.05511811023622047,0.015810276679841896,0.12380952380952381,0.0,0.11428571428571428,0.3047619047619048,0.08571428571428572,0.009523809523809525,0.0,0.01904761904761905,0.0,0.0
Lorenzo Lauria,1142.0,56.0,0.024266805086945238,0.1859771258080557,0.03117075232459848,0.021029222425968552,0.14063260340632602,0.002798053527980535,0.07980535279805352,0.21052311435523113,0.0798661800486618,0.0012165450121654502,0.01916058394160584,0.012773722627737226,6.082725060827251e-05,0.0018248175182481751
Dano De Falco,64.0,16.5,0.024691358024691357,0.21390374331550802,0.025151225724291626,0.020673813169984685,0.16666666666666666,0.003816793893129771,0.07124681933842239,0.2035623409669211,0.09287531806615776,0.002544529262086514,0.019083969465648856,0.01272264631043257,0.0,0.002544529262086514
John Solodar,1552.0,6.0,0.04477611940298507,0.3888888888888889,0.03003003003003003,0.02734375,0.13333333333333333,0.0,0.13333333333333333,0.2,0.04,0.0,0.013333333333333334,0.013333333333333334,0.0,0.02666666666666667
Munir Attaullah,0.0,3.5,0.023809523809523808,0.3157894736842105,0.03409090909090909,0.025974025974025976,0.08888888888888889,0.0,0.17777777777777778,0.2,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223
Eric Rodwell,1202.0,63.0,0.019233218698255,0.18863879957127547,0.031364071304532726,0.02059803539746419,0.13579335793357933,0.0031980319803198032,0.06309963099630997,0.22293972939729398,0.08942189421894219,0.0012915129151291514,0.023739237392373925,0.013284132841328414,0.0,0.0007380073800738007
Jan-E-Alam Fazli,1829.0,6.5,0.041666666666666664,0.24,0.04195804195804196,0.022964509394572025,0.13953488372093023,0.0,0.10077519379844961,0.24031007751937986,0.046511627906976744,0.0,0.023255813953488372,0.007751937984496124,0.0,0.007751937984496124
Nishat Abedi,15.0,2.5,0.027906976744186046,0.16,0.04216216216216216,0.027303754266211604,0.11711711711711711,0.0,0.04954954954954955,0.3063063063063063,0.07657657657657657,0.0,0.02252252252252252,0.013513513513513514,0.0,0.009009009009009009
Nisar Ahmad,0.0,3.5,0.01951219512195122,0.1864406779661017,0.02483660130718954,0.023446658851113716,0.1415525114155251,0.0045662100456621,0.0730593607305936,0.228310502283105,0.0593607305936073,0.0,0.0182648401826484,0.0136986301369863,0.0,0.0273972602739726
Mike Becker,265.0,9.5,0.07692307692307693,0.0,0.0,0.07692307692307693,0.2,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
Ron Rubin,56.0,10.25,0.07692307692307693,0.2,0.0,0.031746031746031744,0.2,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
Peter Weichsel,147.0,15.5,0.023466666666666667,0.19607843137254902,0.0317793434267726,0.022909147967989957,0.13470437017994857,0.003084832904884319,0.09820051413881747,0.20565552699228792,0.0724935732647815,0.0015424164524421595,0.01953727506426735,0.013881748071979434,0.0,0.0
Alan Sontag,336.0,21.5,0.020572002007024585,0.20229007633587787,0.03225301393455456,0.027541389447624944,0.1311555338859093,0.0024378352023403218,0.09751340809361288,0.21599219892735252,0.06679668454412482,0.00048756704046806434,0.019990248659190638,0.011701608971233545,0.0,0.0
Sally Brock,0.0,0.0,0.013024602026049204,0.26153846153846155,0.03070407623080995,0.021269524759056163,0.13687782805429866,0.003393665158371041,0.08484162895927602,0.2228506787330317,0.07805429864253394,0.0011312217194570137,0.027149321266968326,0.011312217194570135,0.0,0.0022624434389140274
Tony Forrester,617.0,7.0,0.02740524781341108,0.17025862068965517,0.0335742246311352,0.026139173436948077,0.1240913811007269,0.0036344755970924196,0.07580477673935618,0.2087227414330218,0.0763239875389408,0.0020768431983385254,0.020768431983385256,0.017133956386292833,0.0,0.0010384215991692627
Jeremy Flint,1097.0,14.5,0.02,0.0625,0.05223880597014925,0.035897435897435895,0.14444444444444443,0.0,0.2222222222222222,0.25555555555555554,0.06666666666666667,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0
Robert Sheehan,2.0,6.5,0.04,0.0,0.030303030303030304,0.035,0.14444444444444443,0.0,0.2222222222222222,0.25555555555555554,0.06666666666666667,0.0,0.022222222222222223,0.022222222222222223,0.0,0.0
Raymond S. Brock,768.0,2.5,0.037037037037037035,0.14285714285714285,0.03636363636363636,0.0,0.13333333333333333,0.0,0.15555555555555556,0.3333333333333333,0.022222222222222223,0.0,0.0,0.022222222222222223,0.0,0.0
Chip Martel,1650.0,50.25,0.062111801242236024,0.1568627450980392,0.036458333333333336,0.03006012024048096,0.1457286432160804,0.0,0.09045226130653267,0.25125628140703515,0.08542713567839195,0.0,0.020100502512562814,0.005025125628140704,0.0,0.005025125628140704
Lew Stansby,278.0,40.5,0.03755868544600939,0.19148936170212766,0.03580246913580247,0.024602026049204053,0.1553784860557769,0.0,0.0796812749003984,0.23904382470119523,0.08366533864541832,0.0,0.0199203187250996,0.00398406374501992,0.0,0.00398406374501992
John Armstrong,1097.0,3.5,0.03048780487804878,0.34210526315789475,0.03861003861003861,0.022336769759450172,0.1625615763546798,0.0,0.10344827586206896,0.2561576354679803,0.059113300492610835,0.0,0.024630541871921183,0.0,0.0,0.0049261083743842365
Graham T. Kirby,0.0,3.5,0.009259259259259259,0.2727272727272727,0.034782608695652174,0.023809523809523808,0.1415929203539823,0.0,0.11504424778761062,0.22123893805309736,0.07079646017699115,0.0,0.035398230088495575,0.0,0.0,0.008849557522123894
Cezary Balicki,453.0,31.0,0.024188609920391915,0.20915032679738563,0.030169753086419754,0.017210944395410415,0.13289511288939698,0.002286367533581023,0.09774221206058874,0.20891683338096598,0.06430408688196627,0.0005715918833952558,0.012289225492998,0.012860817376393255,0.0,0.0017147756501857674
Adam Zmudzinski,411.0,31.0,0.025139664804469275,0.18479685452162517,0.03342420291572834,0.01812027080844285,0.13601036269430053,0.0022668393782383418,0.09844559585492228,0.2036917098445596,0.06476683937823834,0.0006476683937823834,0.013601036269430052,0.01133419689119171,0.0,0.0012953367875647669
Jon Baldursson,50.0,5.0,0.030257186081694403,0.1891891891891892,0.029076396807297605,0.0249609984399376,0.1603905160390516,0.0020920502092050207,0.06276150627615062,0.2301255230125523,0.06764295676429567,0.0,0.027196652719665274,0.020223152022315203,0.0,0.0020920502092050207
Piotr Gawrys,2446.0,43.5,0.01643192488262911,0.19047619047619047,0.033225521905321964,0.022487812549142946,0.1414033208355651,0.006427423674343867,0.06320299946438136,0.21049812533476164,0.0856989823245849,0.0016068559185859668,0.016604177825388325,0.01821103374397429,0.0,0.0032137118371719335
Krzysztof Lasocki,9.0,7.0,0.027737226277372264,0.21608040201005024,0.028856430352689703,0.03076308429884139,0.12596401028277635,0.006426735218508998,0.061696658097686374,0.2159383033419023,0.08611825192802057,0.0,0.02056555269922879,0.02442159383033419,0.0,0.0038560411311053984
Krzysztof Martens,765.0,23.5,0.027573529411764705,0.23134328358208955,0.027905848095122542,0.019316493313521546,0.13593882752761258,0.0016992353440951572,0.0637213254035684,0.2259983007646559,0.07731520815632965,0.0008496176720475786,0.01954120645709431,0.012744265080713678,0.0,0.0008496176720475786
Gudmundur Arnarson,7.0,5.0,0.03111111111111111,0.21505376344086022,0.035328046142754144,0.03484320557491289,0.1341991341991342,0.0021645021645021645,0.09307359307359307,0.24458874458874458,0.07792207792207792,0.0021645021645021645,0.025974025974025976,0.006493506493506494,0.0,0.004329004329004329
Fred Gitelman,276.0,13.5,0.02130249543517955,0.1907032181168057,0.0281578250507547,0.02198621203651947,0.1376065862981476,0.0052925610114672155,0.08203469567774184,0.2179751053611683,0.07703616583357836,0.0005880623346074683,0.02999117906498089,0.014211506419680487,9.801038910124473e-05,0.00029403116730373417
George Mittelman,97.0,5.0,0.023890784982935155,0.13924050632911392,0.031609195402298854,0.021885521885521887,0.15217391304347827,0.006211180124223602,0.07453416149068323,0.18944099378881987,0.08695652173913043,0.0,0.018633540372670808,0.018633540372670808,0.0,0.0
Markland Molson,866.0,4.0,0.01756440281030445,0.18807339449541285,0.02696225284601558,0.02448330683624801,0.14482029598308668,0.0,0.06871035940803383,0.20930232558139536,0.07610993657505286,0.0,0.021141649048625793,0.016913319238900635,0.0,0.003171247357293869
Eric Kokish,4.0,8.5,0.041666666666666664,0.18666666666666668,0.020428015564202335,0.027439024390243903,0.16566265060240964,0.0030120481927710845,0.08433734939759036,0.20783132530120482,0.09036144578313253,0.0,0.024096385542168676,0.0030120481927710845,0.0,0.0
Frank (Nick) Nickell,2379.0,48.5,0.021402421852999155,0.19464469618949537,0.03253544039042529,0.02638317684488244,0.15433571996817821,0.0013259082471492973,0.09944311853619729,0.20047732696897375,0.0784937682312384,0.0005303632988597189,0.01856271546009016,0.012993900822063113,0.0,0.0010607265977194379
Bobby Richman,235.0,3.0,0.0311284046692607,0.15492957746478872,0.0315884476534296,0.027382256297918947,0.14982578397212543,0.003484320557491289,0.08013937282229965,0.2508710801393728,0.07665505226480836,0.003484320557491289,0.017421602787456445,0.017421602787456445,0.0,0.0
Rick Delogu,0.0,0.0,0.0,0.3333333333333333,0.0945945945945946,0.0,0.2,0.0,0.05,0.15,0.05,0.0,0.0,0.05,0.0,0.0
Paul Thurston,43.0,0.0,0.0,0.3333333333333333,0.028350515463917526,0.016317016317016316,0.15454545454545454,0.0,0.05454545454545454,0.22727272727272727,0.07272727272727272,0.0,0.02727272727272727,0.00909090909090909,0.0,0.0
Gabriel Chagas,456.0,42.5,0.03142019271051529,0.17657342657342656,0.03229650816350852,0.019310714764650665,0.1521216973578863,0.0032025620496397116,0.0732586068855084,0.2165732586068855,0.07165732586068856,0.00040032025620496394,0.02241793434747798,0.010008006405124099,0.0,0.003602882305844676
Marcelo Branco,250.0,36.5,0.03859447004608295,0.1729490022172949,0.030416951469583047,0.017930519237952934,0.16183035714285715,0.0033482142857142855,0.07366071428571429,0.22042410714285715,0.0703125,0.0,0.022321428571428572,0.010044642857142858,0.0,0.004464285714285714
Michel Perron,22.0,23.0,0.026954177897574125,0.20202020202020202,0.02697699021422904,0.025448700776855078,0.15926236378876782,0.003352891869237217,0.07376362112321877,0.19865884325230512,0.09052808046940486,0.0008382229673093043,0.02347024308466052,0.013411567476948869,0.0,0.0016764459346186086
Paul Chemla,40.0,25.0,0.02812858783008037,0.2159090909090909,0.027474150664697192,0.023934311670160725,0.15535991714137753,0.0020714655618850335,0.06887622993267736,0.2040393578456758,0.0859658208182289,0.0005178663904712584,0.024339720352149145,0.011393060590367685,0.0,0.0015535991714137752
Christiano Fonseca,0.0,10.0,0.1,0.3333333333333333,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.05,0.05,0.0,0.0
Jacek Romanski,217.0,6.5,0.023399014778325122,0.15311004784688995,0.032454361054766734,0.021025804396304557,0.15597345132743362,0.004424778761061947,0.07300884955752213,0.20907079646017698,0.07300884955752213,0.0,0.011061946902654867,0.007743362831858407,0.0,0.0022123893805309734
Santanu Ghose,0.0,3.0,0.06666666666666667,0.22727272727272727,0.024024024024024024,0.019083969465648856,0.16129032258064516,0.010752688172043012,0.10752688172043011,0.20430107526881722,0.06451612903225806,0.0,0.010752688172043012,0.0,0.0,0.0
Rajesh Dalal,40.0,3.0,0.06474820143884892,0.1794871794871795,0.032758620689655175,0.019083969465648856,0.09868421052631579,0.006578947368421052,0.11842105263157894,0.2631578947368421,0.046052631578947366,0.0,0.006578947368421052,0.013157894736842105,0.0,0.0
Anil Padhye,168.0,1.5,0.05,0.3333333333333333,0.045454545454545456,0.047619047619047616,0.1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Norberto Bocchi,1075.0,44.0,0.017903930131004366,0.18421052631578946,0.03035315523943429,0.018679090634571415,0.1508851931330472,0.0022800429184549357,0.08100858369098712,0.20802038626609443,0.07363197424892703,0.0013412017167381974,0.02065450643776824,0.012204935622317597,0.0,0.0022800429184549357
Herv  Mouiel,2044.0,21.0,0.02446256486286138,0.18208955223880596,0.03387309980171844,0.022702702702702703,0.14335664335664336,0.0034965034965034965,0.08881118881118881,0.22937062937062938,0.07832167832167833,0.0006993006993006993,0.02097902097902098,0.017482517482517484,0.0,0.004195804195804196
Massimo Lanzarotti,401.0,9.5,0.0337995337995338,0.15632183908045977,0.031116430159001538,0.018864216938494792,0.12791991101223582,0.0016685205784204673,0.0878754171301446,0.20300333704115683,0.067853170189099,0.0,0.021690767519466074,0.01668520578420467,0.0,0.00389321468298109
Franck Multon,1851.0,41.5,0.029177718832891247,0.18580375782881003,0.029394299287410927,0.024010176498648433,0.13522782949534543,0.006859382655560999,0.07643312101910828,0.20578147966683,0.08721215090641843,0.0014698677119059284,0.02939735423811857,0.013228809407153356,0.0,0.0034296913277804997
Rod Dravitski,0.0,0.0,0.10344827586206896,0.2222222222222222,0.018867924528301886,0.02702702702702703,0.20689655172413793,0.0,0.10344827586206896,0.13793103448275862,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.0
Ulla Koch,0.0,0.0,0.0273972602739726,0.20909090909090908,0.030175438596491227,0.02332719459791283,0.15575620767494355,0.004514672686230248,0.10158013544018059,0.21670428893905191,0.06772009029345373,0.0,0.01805869074492099,0.009029345372460496,0.0,0.004514672686230248
Alfredo Versace,1842.0,53.5,0.0247802734375,0.1861777150916784,0.02970922882427307,0.021821527138914443,0.13922740859967808,0.0026442860427684524,0.08082317774200966,0.20941595769142332,0.07938606576224419,0.0012646585421936078,0.01879742469533226,0.012531616463554841,5.7484479190618535e-05,0.0013796275005748448
Geir Helgemo,2890.0,56.0,0.0275148580233326,0.16681299385425813,0.027338515143393194,0.02197406340057637,0.137851929092805,0.003545359749739312,0.06819603753910324,0.21178310740354536,0.0786235662148071,0.001772679874869656,0.021480709071949947,0.017935349322210636,0.0,0.0010427528675703858
Terje Aa,1594.0,21.5,0.023773006134969327,0.25949367088607594,0.030650542118432027,0.023097495745198152,0.1351947097722263,0.0036737692872887582,0.08008817046289493,0.20867009551800147,0.08890521675238795,0.0007347538574577516,0.02351212343864805,0.019838354151359296,0.0,0.0
Glenn Groetheim,233.0,17.5,0.037604456824512536,0.2879581151832461,0.03966101694915254,0.027904849039341262,0.14172185430463577,0.0013245033112582781,0.06622516556291391,0.21589403973509932,0.08741721854304636,0.0,0.02913907284768212,0.019867549668874173,0.0,0.0
Marek Szymanowski,103.0,9.0,0.05982905982905983,0.20168067226890757,0.033584647018505824,0.020705521472392636,0.148,0.0,0.072,0.206,0.072,0.002,0.016,0.016,0.0,0.0
Khokan Bagchi,0.0,0.5,0.025,0.25,0.02702702702702703,0.03260869565217391,0.075,0.0,0.075,0.225,0.025,0.0,0.025,0.0,0.0,0.0
Seamus Browne,10.0,0.5,0.075,0.1111111111111111,0.024691358024691357,0.010752688172043012,0.075,0.0,0.075,0.225,0.025,0.0,0.025,0.0,0.0,0.0
Tor Helness,1858.0,56.5,0.02195121951219512,0.19289340101522842,0.03243073047858942,0.022093023255813953,0.12295081967213115,0.00351288056206089,0.07494145199063232,0.23185011709601874,0.06908665105386416,0.0,0.02224824355971897,0.01288056206088993,0.0,0.0
Erik Saelensminde,283.0,14.5,0.031155778894472363,0.12595419847328243,0.03204047217537943,0.02388872089507106,0.14684014869888476,0.0027881040892193307,0.0845724907063197,0.2137546468401487,0.07899628252788105,0.0018587360594795538,0.017657992565055763,0.012081784386617101,0.0,0.0009293680297397769
Kyle Larsen,723.0,11.5,0.0392156862745098,0.09090909090909091,0.020618556701030927,0.02666666666666667,0.19230769230769232,0.0,0.09615384615384616,0.19230769230769232,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.0,0.0
Boye Brogeland,1858.0,23.5,0.025821596244131457,0.21212121212121213,0.02564102564102564,0.02896451846488052,0.15610859728506787,0.0,0.06787330316742081,0.2398190045248869,0.058823529411764705,0.0,0.006787330316742082,0.01583710407239819,0.0,0.0
Rose Meltzer,117.0,12.5,0.030223390275952694,0.2222222222222222,0.04271523178807947,0.039791744142804016,0.17103620474406991,0.0,0.10861423220973783,0.20224719101123595,0.0749063670411985,0.0012484394506866417,0.017478152309612985,0.0149812734082397,0.0,0.0
Slawomir Zawislak,54.0,1.0,0.024930747922437674,0.18823529411764706,0.037366548042704624,0.02304147465437788,0.1455026455026455,0.0026455026455026454,0.07407407407407407,0.21428571428571427,0.09523809523809523,0.0,0.026455026455026454,0.015873015873015872,0.0,0.0
Marcin Krupowicz,168.0,1.0,0.034482758620689655,0.14285714285714285,0.027932960893854747,0.008547008547008548,0.16393442622950818,0.01639344262295082,0.04918032786885246,0.19672131147540983,0.03278688524590164,0.0,0.0,0.03278688524590164,0.0,0.01639344262295082
Magnus Lindkvist,88.0,16.5,0.02938090241343127,0.2248062015503876,0.03,0.027296082209377008,0.13883677298311445,0.00375234521575985,0.07035647279549719,0.20919324577861162,0.07410881801125703,0.0009380863039399625,0.021575984990619138,0.019699812382739212,0.0,0.0
Peter Fredin,448.0,14.5,0.026657060518731988,0.20351390922401172,0.034292770969886956,0.02121482804823582,0.14125255275697754,0.0040844111640571815,0.07726344452008169,0.21136827773995914,0.07266848196051735,0.002722940776038121,0.02161334240980259,0.014635806671204902,0.0,0.0013614703880190605
Ashraf Sadek,6.0,2.0,0.02054794520547945,0.20901639344262296,0.031044214487300093,0.02688,0.1533406352683461,0.0032858707557502738,0.09419496166484119,0.21796276013143484,0.0832420591456736,0.0,0.01642935377875137,0.0065717415115005475,0.0,0.001095290251916758
Suzanna Naguib,0.0,0.0,0.0,0.0,0.023529411764705882,0.0196078431372549,0.18518518518518517,0.0,0.037037037037037035,0.14814814814814814,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
Stephane Tardy,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.2,0.0,0.0,0.0,0.0,0.0
Abdul Rehman Allana,21.0,1.5,0.01282051282051282,0.17391304347826086,0.012195121951219513,0.016286644951140065,0.16666666666666666,0.0,0.05952380952380952,0.2619047619047619,0.05952380952380952,0.0,0.023809523809523808,0.0,0.0,0.0
M. S. Wu,0.0,0.0,0.01652892561983471,0.3225806451612903,0.026143790849673203,0.026637069922308545,0.13513513513513514,0.003861003861003861,0.08108108108108109,0.2277992277992278,0.06177606177606178,0.0,0.02702702702702703,0.011583011583011582,0.0,0.011583011583011582
Shao-Ting YEN,0.0,0.0,0.0,0.14285714285714285,0.029850746268656716,0.033112582781456956,0.09090909090909091,0.0,0.03636363636363636,0.18181818181818182,0.14545454545454545,0.0,0.01818181818181818,0.03636363636363636,0.0,0.01818181818181818
Tarek Mohamed Sadek,372.0,5.5,0.042735042735042736,0.25925925925925924,0.022271714922048998,0.04748603351955307,0.09917355371900827,0.008264462809917356,0.09917355371900827,0.2231404958677686,0.08264462809917356,0.0,0.01652892561983471,0.0,0.0,0.0
Waleed El Ahmady,397.0,5.5,0.02127659574468085,0.19230769230769232,0.028741328047571853,0.01496861419604056,0.13449367088607594,0.006329113924050633,0.10443037974683544,0.21360759493670886,0.08386075949367089,0.0,0.012658227848101266,0.0031645569620253164,0.0,0.0
Steve Landen,195.0,2.75,0.015184381778741865,0.1557377049180328,0.03834979662986636,0.01792336217552534,0.15289256198347106,0.004132231404958678,0.08057851239669421,0.20867768595041322,0.06611570247933884,0.0,0.01859504132231405,0.01859504132231405,0.0,0.0
Bartosz Chmurski,933.0,5.0,0.019271948608137045,0.22764227642276422,0.026398491514770583,0.026568682871678916,0.14814814814814814,0.003898635477582846,0.06237816764132553,0.20272904483430798,0.07992202729044834,0.0,0.009746588693957114,0.005847953216374269,0.0,0.0
Jerry Stamatov,1005.0,4.0,0.027548209366391185,0.14423076923076922,0.0264808362369338,0.027673896783844427,0.1342925659472422,0.007194244604316547,0.06954436450839328,0.2182254196642686,0.09112709832134293,0.0,0.011990407673860911,0.016786570743405275,0.0,0.0
Rossen Gunev,281.0,1.0,0.018666666666666668,0.19170984455958548,0.02956989247311828,0.02042360060514372,0.12811387900355872,0.002372479240806643,0.06998813760379596,0.21708185053380782,0.08422301304863583,0.0,0.021352313167259787,0.011862396204033215,0.0,0.002372479240806643
Ivan Nanev,404.0,3.5,0.023622047244094488,0.19736842105263158,0.03074085459575776,0.02455573505654281,0.13471502590673576,0.002072538860103627,0.08393782383419689,0.22797927461139897,0.07979274611398963,0.0,0.01865284974093264,0.011398963730569948,0.0,0.002072538860103627
Vladimir Mihov,468.0,5.5,0.030612244897959183,0.19130434782608696,0.027722772277227723,0.032598274209012464,0.13593256059009484,0.002107481559536354,0.101159114857745,0.20758693361433087,0.07060063224446786,0.0,0.02845100105374078,0.01053740779768177,0.0,0.0
Vincent Demuy,965.0,7.5,0.030181086519114688,0.21014492753623187,0.033807829181494664,0.025128865979381444,0.14392523364485982,0.003738317757009346,0.07289719626168224,0.21869158878504674,0.08411214953271028,0.0,0.013084112149532711,0.016822429906542057,0.0,0.003738317757009346
Alcio Maia,5.0,0.5,0.021739130434782608,0.07142857142857142,0.03982300884955752,0.0440251572327044,0.18,0.0,0.1,0.26,0.04,0.0,0.04,0.0,0.0,0.0
Linda Campos,0.0,0.0,0.04602510460251046,0.22568093385214008,0.028723719277465205,0.0302803738317757,0.13105413105413105,0.003798670465337132,0.08641975308641975,0.21557454890788225,0.0721747388414055,0.000949667616334283,0.023741690408357077,0.018043684710351376,0.0,0.001899335232668566
Sergio Aranha,0.0,0.0,0.03571428571428571,0.6666666666666666,0.03260869565217391,0.0547945205479452,0.1724137931034483,0.0,0.06896551724137931,0.2413793103448276,0.10344827586206896,0.0,0.034482758620689655,0.06896551724137931,0.0,0.0
Kamel Fergani,485.0,2.0,0.05333333333333334,0.15384615384615385,0.039647577092511016,0.015384615384615385,0.1625,0.0,0.1,0.1875,0.0875,0.0,0.0125,0.0,0.0,0.0
Roumen Trendafilov,120.0,3.5,0.03485254691689008,0.18556701030927836,0.026224982746721876,0.019809244314013204,0.1189873417721519,0.007594936708860759,0.08354430379746836,0.22531645569620254,0.053164556962025315,0.0,0.027848101265822784,0.010126582278481013,0.0,0.0
Kalin Karaivanov,459.0,3.5,0.03852080123266564,0.16374269005847952,0.029949436017113962,0.023973994311255586,0.13900709219858157,0.0070921985815602835,0.07234042553191489,0.21560283687943263,0.06666666666666667,0.0,0.019858156028368795,0.014184397163120567,0.0,0.0
Jurek Czyzowicz,15.0,0.0,0.0,0.18181818181818182,0.014970059880239521,0.01639344262295082,0.09473684210526316,0.010526315789473684,0.12631578947368421,0.22105263157894736,0.06315789473684211,0.0,0.010526315789473684,0.0,0.0,0.0
Winda Tobing Sumenge,0.0,0.0,0.0,0.14432989690721648,0.027979274611398965,0.023660403618649965,0.12941176470588237,0.0029411764705882353,0.1264705882352941,0.18235294117647058,0.07352941176470588,0.0,0.020588235294117647,0.011764705882352941,0.0,0.0
Hennie Fick,160.0,0.0,0.028169014084507043,0.3125,0.03292181069958848,0.043243243243243246,0.06666666666666667,0.0,0.06666666666666667,0.26666666666666666,0.09333333333333334,0.0,0.013333333333333334,0.0,0.0,0.013333333333333334
Taufik Gautama Asbi,418.0,3.5,0.0031545741324921135,0.15,0.02982848620432513,0.022145328719723183,0.1267605633802817,0.0028169014084507044,0.11267605633802817,0.18591549295774648,0.08732394366197183,0.0,0.016901408450704224,0.016901408450704224,0.0,0.0
Chris Castelein,3.0,0.0,0.0,0.0,0.014814814814814815,0.058823529411764705,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0
Santje Panelewen,34.0,3.5,0.03225806451612903,0.22666666666666666,0.03408146300914381,0.023539668700959023,0.17010309278350516,0.002577319587628866,0.08247422680412371,0.2422680412371134,0.07731958762886598,0.002577319587628866,0.020618556701030927,0.023195876288659795,0.0,0.002577319587628866
Frank Meltz,0.0,0.0,0.0,0.3333333333333333,0.01818181818181818,0.036585365853658534,0.21428571428571427,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
Franky Karwur,205.0,8.0,0.02576112412177986,0.14953271028037382,0.037772263578715194,0.02413793103448276,0.17237903225806453,0.0030241935483870967,0.0715725806451613,0.20262096774193547,0.07358870967741936,0.0010080645161290322,0.019153225806451613,0.018145161290322582,0.0,0.0
Zejun Zhuang,865.0,9.0,0.019310344827586208,0.2193877551020408,0.02899718082964156,0.023642408570373107,0.16272965879265092,0.007874015748031496,0.08661417322834646,0.17979002624671916,0.08136482939632546,0.0013123359580052493,0.014435695538057743,0.014435695538057743,0.0,0.0
Theo Antoff,8.0,0.5,0.0,0.25,0.03125,0.0625,0.0,0.0,0.0,0.26666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
O. Yang,0.0,0.0,0.012802275960170697,0.21243523316062177,0.032371294851794075,0.019654088050314465,0.13811420982735723,0.00398406374501992,0.07569721115537849,0.2151394422310757,0.0849933598937583,0.0,0.013280212483399735,0.013280212483399735,0.0,0.0
Fulvio Fantoni,990.0,46.5,0.01517897598550068,0.1788135593220339,0.025768683663420507,0.015704216643996537,0.14562904235343208,0.0031295639474233257,0.07844773628207803,0.21208011683705405,0.07615272272063425,0.001043187982474442,0.01815147089505529,0.011579386605466304,0.0,0.0031295639474233257
Claudio Nunes,990.0,46.5,0.019520851818988466,0.20213640098603122,0.030734030053800012,0.017739298904159352,0.14589727849396358,0.0032739922242684674,0.07816656435440966,0.2106609371802742,0.0767341927562922,0.0010231225700838961,0.018006957233476572,0.011765909555964805,0.0,0.003069367710251688
Anders Morath,173.0,7.5,0.015384615384615385,0.14832535885167464,0.030716723549488054,0.021875,0.16666666666666666,0.003703703703703704,0.09135802469135802,0.1925925925925926,0.07777777777777778,0.0012345679012345679,0.020987654320987655,0.018518518518518517,0.0,0.0012345679012345679
M rten Gustawsson,205.0,1.5,0.008547008547008548,0.1388888888888889,0.020172910662824207,0.03044496487119438,0.11428571428571428,0.0,0.12857142857142856,0.22857142857142856,0.05,0.0,0.02142857142857143,0.02857142857142857,0.0,0.0
Darren Wolpert,162.0,0.0,0.024242424242424242,0.125,0.036511156186612576,0.03494176372712146,0.10160427807486631,0.0053475935828877,0.10695187165775401,0.24064171122994651,0.0427807486631016,0.0,0.0213903743315508,0.016042780748663103,0.0,0.0
Doug Doub,72.0,4.75,0.023776223776223775,0.15384615384615385,0.03132075471698113,0.024559967253376995,0.13793103448275862,0.0,0.07724137931034483,0.17379310344827587,0.07310344827586207,0.001379310344827586,0.030344827586206897,0.019310344827586208,0.0,0.001379310344827586
Adam Wildavsky,546.0,4.75,0.025745257452574527,0.15254237288135594,0.031016882606988615,0.023846755277560593,0.13811420982735723,0.0,0.08100929614873838,0.17131474103585656,0.07171314741035857,0.0013280212483399733,0.02656042496679947,0.01859229747675963,0.0,0.0026560424966799467
Ricardo Janz,19.0,8.5,0.030716723549488054,0.208955223880597,0.03753910323253389,0.028741328047571853,0.15894039735099338,0.0033112582781456954,0.06622516556291391,0.22185430463576158,0.0695364238410596,0.0033112582781456954,0.029801324503311258,0.006622516556291391,0.0,0.006622516556291391
